date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-04-11,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6969.223150294961,0.25,0.02,-0.05996056523357279,0.0799605652335728,0.08,IM2404,6960.0641681726465,0.021917808219178082,200.0,0.0,False,False,True,False
2024-04-12,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6968.584797454725,0.25,0.02,-0.059965492689006444,0.07996549268900645,0.08,IM2404,6960.5707636326115,0.019178082191780823,200.0,0.0,False,False,True,False
2024-04-15,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6967.663750852174,0.25,0.02,-0.05984246812214091,0.07984246812214091,0.08,IM2405,6931.108161074976,0.08767123287671233,200.0,0.0,False,False,True,False
2024-04-16,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6966.461120276723,0.25,0.02,-0.05984738263817176,0.07984738263817176,0.08,IM2405,6931.051097281453,0.08493150684931507,200.0,0.0,False,False,True,False
2024-04-17,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6964.978354804549,0.25,0.02,-0.05985229769258191,0.07985229769258191,0.08,IM2405,6930.715070592427,0.0821917808219178,200.0,0.0,False,False,True,False
2024-04-18,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6963.217241052553,0.25,0.02,-0.05985721328543463,0.07985721328543463,0.08,IM2405,6930.101721581417,0.07945205479452055,200.0,0.0,False,False,True,False
2024-04-19,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6961.179901025641,0.25,0.02,-0.05986212941679842,0.07986212941679842,0.08,IM2405,6929.213025793842,0.07671232876712329,200.0,0.0,False,False,True,False
2024-04-22,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6958.8687895598605,0.25,0.02,-0.0598768810426173,0.0798768810426173,0.08,IM2405,6930.329381429473,0.0684931506849315,200.0,0.0,False,False,True,False
2024-04-23,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6956.286691364522,0.25,0.02,-0.059881799328686106,0.07988179932868611,0.08,IM2405,6928.896775941502,0.06575342465753424,200.0,0.0,False,False,True,False
2024-04-24,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6953.436717666838,0.25,0.02,-0.05988671815359855,0.07988671815359855,0.08,IM2405,6927.19664749444,0.06301369863013699,200.0,0.0,False,False,True,False
2024-04-25,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6950.322302463138,0.25,0.02,-0.0598916375174174,0.0798916375174174,0.08,IM2405,6925.232285895183,0.06027397260273973,200.0,0.0,False,False,True,False
