date,price,delta,gamma,product_delta,product_gamma,product_position_delta,product_position_gamma,pre_hedge_contracts,post_hedge_contracts,futures_multiplier,pre_hedge_futures_delta,post_hedge_futures_delta,pre_hedge_delta,post_hedge_delta,pre_hedge_gamma,post_hedge_gamma,pre_hedge_delta_cash_1pct,post_hedge_delta_cash_1pct,pre_hedge_gamma_cash_1pct,post_hedge_gamma_cash_1pct,delta_cash_1pct,gamma_cash_1pct,vega,theta,rho,dividend_sensitivity,basis_sensitivity
2024-01-18,-1378449.3628005113,2429.5455020838326,-0.4521410339753434,2429.5455020838326,-0.4521410339753434,-2429.5455020838326,0.4521410339753434,12.0,12.0,200.0,2400.0,2400.0,-29.545502083832616,-29.545502083832616,0.4521410339753434,0.4521410339753434,-1587.6050998931619,-1587.6050998931619,130549.78009313344,130549.78009313344,-1587.6050998931619,130549.78009313344,,,,,
2024-01-19,-1538697.6527765202,2422.2726059487086,-0.4564309384247773,2422.2726059487086,-0.4564309384247773,-2422.2726059487086,0.4564309384247773,12.0,12.0,200.0,2400.0,2400.0,-22.272605948708588,-22.272605948708588,0.4564309384247773,0.4564309384247773,-1182.004079533132,-1182.004079533132,128549.66777376829,128549.66777376829,-1182.004079533132,128549.66777376829,,,,,
2024-01-22,-2246734.990818779,2274.053236884484,-0.45473480251163995,2274.053236884484,-0.45473480251163995,-2274.053236884484,0.45473480251163995,12.0,11.0,200.0,2400.0,2200.0,125.9467631155162,-74.0532368844838,0.45473480251163995,0.45473480251163995,6298.388551780194,-3703.279448219806,113721.62867337465,113721.62867337465,-3703.279448219806,113721.62867337465,,,,,
2024-01-23,-2064152.2627161702,2319.8840290186513,-0.45670316331299876,2319.8840290186513,-0.45670316331299876,-2319.8840290186513,0.45670316331299876,11.0,12.0,200.0,2200.0,2400.0,-119.88402901865129,80.11597098134871,0.45670316331299876,0.45670316331299876,-6089.6675009206965,4069.5964990793027,117841.5701724589,117841.5701724589,4069.5964990793027,117841.5701724589,,,,,
2024-01-24,-1904643.4651917622,2337.911482062208,-0.45454520590493414,2337.911482062208,-0.45454520590493414,-2337.911482062208,0.45454520590493414,12.0,12.0,200.0,2400.0,2400.0,62.08851793779195,62.08851793779195,0.45454520590493414,0.45454520590493414,3193.4657986938264,3193.4657986938264,120248.32447059453,120248.32447059453,3193.4657986938264,120248.32447059453,,,,,
2024-01-25,-1491165.0095112224,2409.1311921737833,-0.45316833286687935,2409.1311921737833,-0.45316833286687935,-2409.1311921737833,0.45316833286687935,12.0,12.0,200.0,2400.0,2400.0,-9.131192173783347,-9.131192173783347,0.45316833286687935,0.45316833286687935,-485.4319817830616,-485.4319817830616,128074.11374524236,128074.11374524236,-485.4319817830616,128074.11374524236,,,,,
2024-01-26,-1612765.6366289938,2389.9564612858917,-0.45352240096088764,2389.9564612858917,-0.45352240096088764,-2389.9564612858917,0.45352240096088764,12.0,12.0,200.0,2400.0,2400.0,10.043538714108308,10.043538714108308,0.45352240096088764,0.45352240096088764,529.2708879175298,529.2708879175298,125945.08985057473,125945.08985057473,529.2708879175298,125945.08985057473,,,,,
2024-01-29,-1929131.4037886364,2350.767980768232,-0.45812799927708975,2350.767980768232,-0.45812799927708975,-2350.767980768232,0.45812799927708975,12.0,12.0,200.0,2400.0,2400.0,49.232019231767936,49.232019231767936,0.45812799927708975,0.45812799927708975,2526.2165098695154,2526.2165098695154,120623.70846979319,120623.70846979319,2526.2165098695154,120623.70846979319,,,,,
2024-01-30,-2278520.114521,2291.8927464107896,-0.4597891762391502,2291.8927464107896,-0.4597891762391502,-2291.8927464107896,0.4597891762391502,12.0,11.0,200.0,2400.0,2200.0,108.10725358921036,-91.89274641078964,0.4597891762391502,0.4597891762391502,5388.779026759933,-4580.540973240067,114243.0594190955,114243.0594190955,-4580.540973240067,114243.0594190955,,,,,
2024-01-31,-2719847.658270086,2222.3520858221614,-0.4644383051846676,2222.3520858221614,-0.4644383051846676,-2222.3520858221614,0.4644383051846676,11.0,11.0,200.0,2200.0,2200.0,-22.35208582216137,-22.35208582216137,0.4644383051846676,0.4644383051846676,-1069.5544592578847,-1069.5544592578847,106340.26164188981,106340.26164188981,-1069.5544592578847,106340.26164188981,,,,,
