date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2023-05-19,-30459.936279140795,11100.06372085906,-41559.999999999854,0.0,0.0,0.0,11100.06372085906,-41559.999999999854,-30459.936279140795,6602.317,0.25,0.02,-0.023134221559750864,0.043134221559750864,0.08,IM2306,6590.6,0.07671232876712329,200.0,2.0,True,False,False,False
2023-05-22,-42360.58116794181,4159.418832058265,-46520.00000000007,0.0,0.0,0.0,4159.418832058265,-46520.00000000007,-42360.58116794181,6595.984,0.25,0.02,-0.03936431622635958,0.059364316226359584,0.08,IM2306,6578.2,0.0684931506849315,200.0,2.0,True,False,False,False
2023-05-23,-40664.25976392541,31935.74023607477,-72600.00000000017,0.0,0.0,0.0,31935.74023607477,-72600.00000000017,-40664.25976392541,6528.453,0.25,0.02,-0.035998478506317884,0.05599847850631788,0.08,IM2306,6513.0,0.06575342465753424,200.0,3.0,True,False,False,False
2023-05-24,-43131.858677659126,39068.14132234105,-82200.00000000017,0.0,0.0,0.0,39068.14132234105,-82200.00000000017,-43131.858677659126,6513.182,0.25,0.02,-0.03942793312820411,0.059427933128204116,0.08,IM2306,6497.0,0.06301369863013699,200.0,3.0,True,False,False,False
2023-05-25,-51934.64083045586,42385.359169544216,-94320.00000000007,0.0,0.0,0.0,42385.359169544216,-94320.00000000007,-51934.64083045586,6501.0,0.25,0.02,-0.06175972927241916,0.08175972927241916,0.08,IM2306,6476.8,0.06027397260273973,200.0,3.0,True,False,False,False
2023-05-26,-46293.26301500613,12626.736984993942,-58920.00000000007,0.0,0.0,0.0,12626.736984993942,-58920.00000000007,-46293.26301500613,6546.408,0.25,0.02,-0.028164627511323138,0.04816462751132314,0.08,IM2306,6535.8,0.057534246575342465,200.0,3.0,True,False,False,False
2023-05-29,-55755.543726346776,9404.45627365362,-65160.0000000004,0.0,0.0,0.0,9404.45627365362,-65160.0000000004,-55755.543726346776,6534.117,0.25,0.02,-0.027052069757688774,0.047052069757688775,0.08,IM2306,6525.4,0.049315068493150684,200.0,3.0,True,False,False,False
2023-05-30,-55906.657533338424,-10306.657533338239,-45600.00000000018,0.0,0.0,0.0,-10306.657533338239,-45600.00000000018,-55906.657533338424,6564.469,0.25,0.02,-0.021158335166807665,0.04115833516680767,0.08,IM2306,6558.0,0.04657534246575343,200.0,3.0,True,False,False,False
2023-05-31,-64313.5425404045,-12113.54254040432,-52200.00000000018,0.0,0.0,0.0,-12113.54254040432,-52200.00000000018,-64313.5425404045,6561.649,0.25,0.02,-0.05092931860573581,0.07092931860573581,0.08,IM2306,6547.0,0.043835616438356165,200.0,3.0,True,False,False,False
2023-06-01,-61799.44176232904,-21959.44176232908,-39839.99999999996,0.0,0.0,0.0,-21959.44176232908,-39839.99999999996,-61799.44176232904,6574.758,0.25,0.02,-0.026491925634371114,0.046491925634371115,0.08,IM2306,6567.6,0.0410958904109589,200.0,3.0,True,False,False,False
2023-06-02,-62475.14894317729,-49515.14894317689,-12960.0000000004,0.0,0.0,0.0,-49515.14894317689,-12960.0000000004,-62475.14894317729,6626.279,0.25,0.02,-0.05460762475333114,0.07460762475333114,0.08,IM2306,6612.4,0.038356164383561646,200.0,2.0,True,False,False,False
2023-06-05,-74844.22697725234,-61644.226977252154,-13200.000000000182,0.0,0.0,0.0,-61644.226977252154,-13200.000000000182,-74844.22697725234,6632.956,0.25,0.02,-0.10583434376084264,0.12583434376084263,0.08,IM2306,6611.8,0.030136986301369864,200.0,3.0,True,False,False,False
2023-06-06,-85698.6417272719,13901.35827272828,-99600.00000000017,0.0,0.0,0.0,13901.35827272828,-99600.00000000017,-85698.6417272719,6489.811,0.25,0.02,-0.12379428306925767,0.14379428306925768,0.08,IM2306,6467.8,0.0273972602739726,200.0,3.0,True,False,False,False
2023-06-07,-85910.08489337818,11889.915106621993,-97800.00000000017,0.0,0.0,0.0,11889.915106621993,-97800.00000000017,-85910.08489337818,6488.557,0.25,0.02,-0.11098692667722333,0.13098692667722334,0.08,IM2306,6470.8,0.024657534246575342,200.0,3.0,True,False,False,False
2023-06-08,-82300.9832538709,34939.01674612959,-117240.0000000005,0.0,0.0,0.0,34939.01674612959,-117240.0000000005,-82300.9832538709,6442.482,0.25,0.02,-0.02890830738836605,0.048908307388366046,0.08,IM2306,6438.4,0.021917808219178082,200.0,3.0,True,False,False,False
2023-06-09,-87702.77262824328,2177.2273717570106,-89880.00000000029,0.0,0.0,0.0,2177.2273717570106,-89880.00000000029,-87702.77262824328,6495.564,0.25,0.02,-0.09282950641391816,0.11282950641391816,0.08,IM2306,6484.0,0.019178082191780823,200.0,3.0,True,False,False,False
2023-06-12,-101269.18663850172,-28909.186638501313,-72360.00000000041,0.0,0.0,0.0,-28909.186638501313,-72360.00000000041,-101269.18663850172,6530.161,0.25,0.02,-0.051539016713842,0.071539016713842,0.08,IM2307,6494.2,0.10684931506849316,200.0,3.0,True,False,False,False
