date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-04-24,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6953.436717666838,0.25,0.02,-0.05988671815359855,0.07988671815359855,0.08,IM2405,6927.19664749444,0.06301369863013699,200.0,0.0,False,False,True,False
2024-04-25,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6950.322302463138,0.25,0.02,-0.0598916375174174,0.0798916375174174,0.08,IM2405,6925.232285895183,0.06027397260273973,200.0,0.0,False,False,True,False
2024-04-26,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6946.947198381167,0.25,0.02,-0.0598965574202163,0.0798965574202163,0.08,IM2405,6923.0073006906905,0.057534246575342465,200.0,0.0,False,False,True,False
2024-04-29,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6943.315472158465,0.25,0.02,-0.05991132036312073,0.07991132036312074,0.08,IM2405,6922.80123227511,0.049315068493150684,200.0,0.0,False,False,True,False
2024-04-30,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6939.431499742268,0.25,0.02,-0.059916242422483564,0.07991624242248356,0.08,IM2405,6920.066186810166,0.04657534246575343,200.0,0.0,False,False,True,False
2024-05-06,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6935.2999610168235,0.25,0.02,-0.059945786106450745,0.07994578610645074,0.08,IM2405,6922.770749815401,0.030136986301369864,200.0,0.0,False,False,True,False
2024-05-07,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6930.925834164498,0.25,0.02,-0.05995071194236186,0.07995071194236186,0.08,IM2405,6919.541890652776,0.0273972602739726,200.0,0.0,False,False,True,False
2024-05-08,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6926.314389667463,0.25,0.02,-0.05995563831804727,0.07995563831804726,0.08,IM2405,6916.074815958378,0.024657534246575342,200.0,0.0,False,False,True,False
2024-05-09,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6921.471183957162,0.25,0.02,-0.059960565233576096,0.0799605652335761,0.08,IM2405,6912.37495766811,0.021917808219178082,200.0,0.0,False,False,True,False
2024-05-10,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6916.402052719252,0.25,0.02,-0.05996549268900454,0.07996549268900455,0.08,IM2405,6908.448030261483,0.019178082191780823,200.0,0.0,False,False,True,False
2024-05-13,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6911.113103862053,0.25,0.02,-0.05980808157892909,0.07980808157892909,0.08,IM2406,6866.947963488457,0.10684931506849316,200.0,0.0,False,False,True,False
2024-05-14,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6905.610710156994,0.25,0.02,-0.059812992328172346,0.07981299232817235,0.08,IM2406,6862.608739920658,0.10410958904109589,200.0,0.0,False,False,True,False
2024-05-15,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6899.901501559924,0.25,0.02,-0.059817903615329536,0.07981790361532953,0.08,IM2406,6858.062343230893,0.10136986301369863,200.0,0.0,False,False,True,False
2024-05-16,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6893.992357222528,0.25,0.02,-0.05982281544046749,0.07982281544046749,0.08,IM2406,6853.31551018793,0.09863013698630137,200.0,0.0,False,False,True,False
2024-05-17,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6887.890397203482,0.25,0.02,-0.059827727803651316,0.07982772780365131,0.08,IM2406,6848.375221549004,0.0958904109589041,200.0,0.0,False,False,True,False
2024-05-20,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6881.602973889345,0.25,0.02,-0.05984246812214173,0.07984246812214173,0.08,IM2406,6845.4988987906745,0.08767123287671233,200.0,0.0,False,False,True,False
