scenario_id,variant,tenor,r,q,vol,ko_barrier,ki_barrier,product_protection_type,product_protection_rate,interest_protection_type,interest_protection_rate,quoted_ko_rate,product_pv,interest_pv,combined_pv,protected_snowball_pv,quote_ko_sensitivity,quote_ki_sensitivity,interest_ko_sensitivity,interest_ki_sensitivity
2453,standard,2.666667,0.023333,0.116667,0.216667,100.0,60.0,NONE,0.0,FULL,0.0,0.8183434788755933,1.8422525871304885,1.8422525871304885,0.0,98.15774741286951,,,,
2454,standard,2.666667,0.023333,0.116667,0.216667,100.0,68.333333,NONE,0.0,FULL,0.0,1.5576982072773577,1.8422525871304885,1.8422525871304885,0.0,98.15774741286951,,,,
2455,standard,2.666667,0.023333,0.116667,0.216667,100.0,76.666667,NONE,0.0,FULL,0.0,2.083004409547874,1.8422525871304885,1.8422525871304885,0.0,98.15774741286951,,,,
2456,standard,2.666667,0.023333,0.116667,0.216667,100.0,85.0,NONE,0.0,FULL,0.0,2.1204706238349105,1.8422525871304885,1.8422525871304885,0.0,98.15774741286951,,,,
2457,standard,2.666667,0.023333,0.116667,0.216667,105.0,60.0,NONE,0.0,FULL,0.0,0.6592304665736607,2.975284353454825,2.975284353454825,0.0,97.02471564654518,,,,
2458,standard,2.666667,0.023333,0.116667,0.216667,105.0,68.333333,NONE,0.0,FULL,0.0,1.3002628201977267,2.975284353454825,2.975284353454825,0.0,97.02471564654518,,,,
2459,standard,2.666667,0.023333,0.116667,0.216667,105.0,76.666667,NONE,0.0,FULL,0.0,2.074570807344107,2.975284353454825,2.975284353454825,0.0,97.02471564654518,,,,
2460,standard,2.666667,0.023333,0.116667,0.216667,105.0,85.0,NONE,0.0,FULL,0.0,2.26092513958047,2.975284353454825,2.975284353454825,0.0,97.02471564654518,,,,
2461,standard,2.666667,0.023333,0.116667,0.216667,110.0,60.0,NONE,0.0,FULL,0.0,0.5473168803850565,3.9023404947329965,3.9023404947329965,0.0,96.097659505267,,,,
2462,standard,2.666667,0.023333,0.116667,0.216667,110.0,68.333333,NONE,0.0,FULL,0.0,1.0716510765408596,3.9023404947329965,3.9023404947329965,0.0,96.097659505267,,,,
2463,standard,2.666667,0.023333,0.116667,0.216667,110.0,76.666667,NONE,0.0,FULL,0.0,1.9276117383310902,3.9023404947329965,3.9023404947329965,0.0,96.097659505267,,,,
2464,standard,2.666667,0.023333,0.116667,0.216667,110.0,85.0,NONE,0.0,FULL,0.0,2.3972934512413637,3.9023404947329965,3.9023404947329965,0.0,96.097659505267,,,,
2465,standard,2.666667,0.023333,0.116667,0.283333,95.0,60.0,NONE,0.0,FULL,0.0,1.1654067945099218,0.9933254753513125,0.9933254753513125,0.0,99.00667452464869,,,,
2466,standard,2.666667,0.023333,0.116667,0.283333,95.0,68.333333,NONE,0.0,FULL,0.0,1.3235543704150887,0.9933254753513125,0.9933254753513125,0.0,99.00667452464869,,,,
2467,standard,2.666667,0.023333,0.116667,0.283333,95.0,76.666667,NONE,0.0,FULL,0.0,1.332321947850504,0.9933254753513125,0.9933254753513125,0.0,99.00667452464869,,,,
2468,standard,2.666667,0.023333,0.116667,0.283333,95.0,85.0,NONE,0.0,FULL,0.0,1.3323298611023724,0.9933254753513125,0.9933254753513125,0.0,99.00667452464869,,,,
2469,standard,2.666667,0.023333,0.116667,0.283333,100.0,60.0,NONE,0.0,FULL,0.0,1.1657407729609721,1.7552800018371784,1.7552800018371784,0.0,98.24471999816282,,,,
2470,standard,2.666667,0.023333,0.116667,0.283333,100.0,68.333333,NONE,0.0,FULL,0.0,1.4680377490857244,1.7552800018371784,1.7552800018371784,0.0,98.24471999816282,,,,
2471,standard,2.666667,0.023333,0.116667,0.283333,100.0,76.666667,NONE,0.0,FULL,0.0,1.5202066792501754,1.7552800018371784,1.7552800018371784,0.0,98.24471999816282,,,,
2472,standard,2.666667,0.023333,0.116667,0.283333,100.0,85.0,NONE,0.0,FULL,0.0,1.520892370851791,1.7552800018371784,1.7552800018371784,0.0,98.24471999816282,,,,
2473,standard,2.666667,0.023333,0.116667,0.283333,105.0,60.0,NONE,0.0,FULL,0.0,1.0730201616712975,2.5886529144079446,2.5886529144079446,0.0,97.41134708559206,,,,
2474,standard,2.666667,0.023333,0.116667,0.283333,105.0,68.333333,NONE,0.0,FULL,0.0,1.481650469262348,2.5886529144079446,2.5886529144079446,0.0,97.41134708559206,,,,
2475,standard,2.666667,0.023333,0.116667,0.283333,105.0,76.666667,NONE,0.0,FULL,0.0,1.622853001894758,2.5886529144079446,2.5886529144079446,0.0,97.41134708559206,,,,
2476,standard,2.666667,0.023333,0.116667,0.283333,105.0,85.0,NONE,0.0,FULL,0.0,1.6298047858100837,2.5886529144079446,2.5886529144079446,0.0,97.41134708559206,,,,
2477,standard,2.666667,0.023333,0.116667,0.283333,110.0,60.0,NONE,0.0,FULL,0.0,0.9674953333826699,3.362716042346179,3.362716042346179,0.0,96.63728395765382,,,,
2478,standard,2.666667,0.023333,0.116667,0.283333,110.0,68.333333,NONE,0.0,FULL,0.0,1.4380231045058336,3.362716042346179,3.362716042346179,0.0,96.63728395765382,,,,
2479,standard,2.666667,0.023333,0.116667,0.283333,110.0,76.666667,NONE,0.0,FULL,0.0,1.7041162258856986,3.362716042346179,3.362716042346179,0.0,96.63728395765382,,,,
2480,standard,2.666667,0.023333,0.116667,0.283333,110.0,85.0,NONE,0.0,FULL,0.0,1.7382667159157141,3.362716042346179,3.362716042346179,0.0,96.63728395765382,,,,
2481,standard,2.666667,0.023333,0.116667,0.35,95.0,60.0,NONE,0.0,FULL,0.0,1.143834614224514,1.0911403402145936,1.0911403402145936,0.0,98.9088596597854,,,,
2482,standard,2.666667,0.023333,0.116667,0.35,95.0,68.333333,NONE,0.0,FULL,0.0,1.169484617764013,1.0911403402145936,1.0911403402145936,0.0,98.9088596597854,,,,
2483,standard,2.666667,0.023333,0.116667,0.35,95.0,76.666667,NONE,0.0,FULL,0.0,1.1698785798496656,1.0911403402145936,1.0911403402145936,0.0,98.9088596597854,,,,
2484,standard,2.666667,0.023333,0.116667,0.35,95.0,85.0,NONE,0.0,FULL,0.0,1.1698786110566448,1.0911403402145936,1.0911403402145936,0.0,98.9088596597854,,,,
2485,standard,2.666667,0.023333,0.116667,0.35,100.0,60.0,NONE,0.0,FULL,0.0,1.2428314096143929,1.718155111547162,1.718155111547162,0.0,98.28184488845284,,,,
2486,standard,2.666667,0.023333,0.116667,0.35,100.0,68.333333,NONE,0.0,FULL,0.0,1.316443844123818,1.718155111547162,1.718155111547162,0.0,98.28184488845284,,,,
2487,standard,2.666667,0.023333,0.116667,0.35,100.0,76.666667,NONE,0.0,FULL,0.0,1.3202723924305049,1.718155111547162,1.718155111547162,0.0,98.28184488845284,,,,
2488,standard,2.666667,0.023333,0.116667,0.35,100.0,85.0,NONE,0.0,FULL,0.0,1.320280572622644,1.718155111547162,1.718155111547162,0.0,98.28184488845284,,,,
2489,standard,2.666667,0.023333,0.116667,0.35,105.0,60.0,NONE,0.0,FULL,0.0,1.2585828848150162,2.382612422675237,2.382612422675237,0.0,97.61738757732476,,,,
2490,standard,2.666667,0.023333,0.116667,0.35,105.0,68.333333,NONE,0.0,FULL,0.0,1.398050989528781,2.382612422675237,2.382612422675237,0.0,97.61738757732476,,,,
2491,standard,2.666667,0.023333,0.116667,0.35,105.0,76.666667,NONE,0.0,FULL,0.0,1.414719063376464,2.382612422675237,2.382612422675237,0.0,97.61738757732476,,,,
2492,standard,2.666667,0.023333,0.116667,0.35,105.0,85.0,NONE,0.0,FULL,0.0,1.4149205862856011,2.382612422675237,2.382612422675237,0.0,97.61738757732476,,,,
2493,standard,2.666667,0.023333,0.116667,0.35,110.0,60.0,NONE,0.0,FULL,0.0,1.2421648630778734,3.026022827821393,3.026022827821393,0.0,96.9739771721786,,,,
2494,standard,2.666667,0.023333,0.116667,0.35,110.0,68.333333,NONE,0.0,FULL,0.0,1.4541322019542369,3.026022827821393,3.026022827821393,0.0,96.9739771721786,,,,
2495,standard,2.666667,0.023333,0.116667,0.35,110.0,76.666667,NONE,0.0,FULL,0.0,1.5027261598301793,3.026022827821393,3.026022827821393,0.0,96.9739771721786,,,,
2496,standard,2.666667,0.023333,0.116667,0.35,110.0,85.0,NONE,0.0,FULL,0.0,1.5045604431168291,3.026022827821393,3.026022827821393,0.0,96.9739771721786,,,,
2497,standard,2.666667,0.023333,0.15,0.15,95.0,60.0,NONE,0.0,FULL,0.0,0.7955534908674624,0.7472132746326992,0.7472132746326992,0.0,99.2527867253673,,,,
2498,standard,2.666667,0.023333,0.15,0.15,95.0,68.333333,NONE,0.0,FULL,0.0,2.487649306865306,0.7472132746326992,0.7472132746326992,0.0,99.2527867253673,,,,
2499,standard,2.666667,0.023333,0.15,0.15,95.0,76.666667,NONE,0.0,FULL,0.0,,,,,,,,,
2500,standard,2.666667,0.023333,0.15,0.15,95.0,85.0,NONE,0.0,FULL,0.0,,,,,,,,,
2501,standard,2.666667,0.023333,0.15,0.15,100.0,60.0,NONE,0.0,FULL,0.0,0.547107757920573,2.3454333138886057,2.3454333138886057,0.0,97.6545666861114,,,,
2502,standard,2.666667,0.023333,0.15,0.15,100.0,68.333333,NONE,0.0,FULL,0.0,1.5744764218860838,2.3454333138886057,2.3454333138886057,0.0,97.6545666861114,,,,
2503,standard,2.666667,0.023333,0.15,0.15,100.0,76.666667,NONE,0.0,FULL,0.0,,,,,,,,,
2504,standard,2.666667,0.023333,0.15,0.15,100.0,85.0,NONE,0.0,FULL,0.0,,,,,,,,,
2505,standard,2.666667,0.023333,0.15,0.15,105.0,60.0,NONE,0.0,FULL,0.0,0.41287458048091913,4.055353165272308,4.055353165272308,0.0,95.94464683472769,,,,
2506,standard,2.666667,0.023333,0.15,0.15,105.0,68.333333,NONE,0.0,FULL,0.0,1.085176820834253,4.055353165272308,4.055353165272308,0.0,95.94464683472769,,,,
2507,standard,2.666667,0.023333,0.15,0.15,105.0,76.666667,NONE,0.0,FULL,0.0,3.277964449883477,4.055353165272308,4.055353165272308,0.0,95.94464683472769,,,,
2508,standard,2.666667,0.023333,0.15,0.15,105.0,85.0,NONE,0.0,FULL,0.0,,,,,,,,,
2509,standard,2.666667,0.023333,0.15,0.15,110.0,60.0,NONE,0.0,FULL,0.0,0.3321117758705886,5.066162776372707,5.066162776372707,0.0,94.9338372236273,,,,
2510,standard,2.666667,0.023333,0.15,0.15,110.0,68.333333,NONE,0.0,FULL,0.0,0.8473998851176254,5.066162776372707,5.066162776372707,0.0,94.9338372236273,,,,
2511,standard,2.666667,0.023333,0.15,0.15,110.0,76.666667,NONE,0.0,FULL,0.0,2.260313444676211,5.066162776372707,5.066162776372707,0.0,94.9338372236273,,,,
2512,standard,2.666667,0.023333,0.15,0.15,110.0,85.0,NONE,0.0,FULL,0.0,,,,,,,,,
2513,standard,2.666667,0.023333,0.15,0.216667,95.0,60.0,NONE,0.0,FULL,0.0,1.4261277439269062,0.9616431230379447,0.9616431230379447,0.0,99.03835687696206,,,,
2514,standard,2.666667,0.023333,0.15,0.216667,95.0,68.333333,NONE,0.0,FULL,0.0,2.3904415855634906,0.9616431230379447,0.9616431230379447,0.0,99.03835687696206,,,,
2515,standard,2.666667,0.023333,0.15,0.216667,95.0,76.666667,NONE,0.0,FULL,0.0,2.6712485575672247,0.9616431230379447,0.9616431230379447,0.0,99.03835687696206,,,,
2516,standard,2.666667,0.023333,0.15,0.216667,95.0,85.0,NONE,0.0,FULL,0.0,2.6739081077005387,0.9616431230379447,0.9616431230379447,0.0,99.03835687696206,,,,
2517,standard,2.666667,0.023333,0.15,0.216667,100.0,60.0,NONE,0.0,FULL,0.0,1.1874223470971466,2.0434110982015454,2.0434110982015454,0.0,97.95658890179845,,,,
2518,standard,2.666667,0.023333,0.15,0.216667,100.0,68.333333,NONE,0.0,FULL,0.0,2.3046675188875514,2.0434110982015454,2.0434110982015454,0.0,97.95658890179845,,,,
2519,standard,2.666667,0.023333,0.15,0.216667,100.0,76.666667,NONE,0.0,FULL,0.0,3.0970566104163115,2.0434110982015454,2.0434110982015454,0.0,97.95658890179845,,,,
2520,standard,2.666667,0.023333,0.15,0.216667,100.0,85.0,NONE,0.0,FULL,0.0,3.15181498405858,2.0434110982015454,2.0434110982015454,0.0,97.95658890179845,,,,
2521,standard,2.666667,0.023333,0.15,0.216667,105.0,60.0,NONE,0.0,FULL,0.0,0.9595988715129558,3.2369083690918927,3.2369083690918927,0.0,96.76309163090811,,,,
2522,standard,2.666667,0.023333,0.15,0.216667,105.0,68.333333,NONE,0.0,FULL,0.0,1.9413702538468036,3.2369083690918927,3.2369083690918927,0.0,96.76309163090811,,,,
2523,standard,2.666667,0.023333,0.15,0.216667,105.0,76.666667,NONE,0.0,FULL,0.0,3.1556510822380974,3.2369083690918927,3.2369083690918927,0.0,96.76309163090811,,,,
2524,standard,2.666667,0.023333,0.15,0.216667,105.0,85.0,NONE,0.0,FULL,0.0,3.4434559497214314,3.2369083690918927,3.2369083690918927,0.0,96.76309163090811,,,,
2525,standard,2.666667,0.023333,0.15,0.216667,110.0,60.0,NONE,0.0,FULL,0.0,0.7994964788424104,4.169980980981649,4.169980980981649,0.0,95.83001901901835,,,,
2526,standard,2.666667,0.023333,0.15,0.216667,110.0,68.333333,NONE,0.0,FULL,0.0,1.6071050163907443,4.169980980981649,4.169980980981649,0.0,95.83001901901835,,,,
2527,standard,2.666667,0.023333,0.15,0.216667,110.0,76.666667,NONE,0.0,FULL,0.0,2.9842976711202733,4.169980980981649,4.169980980981649,0.0,95.83001901901835,,,,
2528,standard,2.666667,0.023333,0.15,0.216667,110.0,85.0,NONE,0.0,FULL,0.0,3.7448155805161156,4.169980980981649,4.169980980981649,0.0,95.83001901901835,,,,
2529,standard,2.666667,0.023333,0.15,0.283333,95.0,60.0,NONE,0.0,FULL,0.0,1.530294657387438,1.0859351704679199,1.0859351704679199,0.0,98.91406482953208,,,,
2530,standard,2.666667,0.023333,0.15,0.283333,95.0,68.333333,NONE,0.0,FULL,0.0,1.7343678503709121,1.0859351704679199,1.0859351704679199,0.0,98.91406482953208,,,,
2531,standard,2.666667,0.023333,0.15,0.283333,95.0,76.666667,NONE,0.0,FULL,0.0,1.745419307892726,1.0859351704679199,1.0859351704679199,0.0,98.91406482953208,,,,
2532,standard,2.666667,0.023333,0.15,0.283333,95.0,85.0,NONE,0.0,FULL,0.0,1.745429093338883,1.0859351704679199,1.0859351704679199,0.0,98.91406482953208,,,,
2533,standard,2.666667,0.023333,0.15,0.283333,100.0,60.0,NONE,0.0,FULL,0.0,1.550116266199604,1.906536545318957,1.906536545318957,0.0,98.09346345468104,,,,
2534,standard,2.666667,0.023333,0.15,0.283333,100.0,68.333333,NONE,0.0,FULL,0.0,1.9546906026673159,1.906536545318957,1.906536545318957,0.0,98.09346345468104,,,,
2535,standard,2.666667,0.023333,0.15,0.283333,100.0,76.666667,NONE,0.0,FULL,0.0,2.0232397993488207,1.906536545318957,1.906536545318957,0.0,98.09346345468104,,,,
2536,standard,2.666667,0.023333,0.15,0.283333,100.0,85.0,NONE,0.0,FULL,0.0,2.0241232453398084,1.906536545318957,1.906536545318957,0.0,98.09346345468104,,,,
2537,standard,2.666667,0.023333,0.15,0.283333,105.0,60.0,NONE,0.0,FULL,0.0,1.437629889451864,2.7816423883741948,2.7816423883741948,0.0,97.2183576116258,,,,
2538,standard,2.666667,0.023333,0.15,0.283333,105.0,68.333333,NONE,0.0,FULL,0.0,1.9981949451862773,2.7816423883741948,2.7816423883741948,0.0,97.2183576116258,,,,
2539,standard,2.666667,0.023333,0.15,0.283333,105.0,76.666667,NONE,0.0,FULL,0.0,2.1898645847592997,2.7816423883741948,2.7816423883741948,0.0,97.2183576116258,,,,
2540,standard,2.666667,0.023333,0.15,0.283333,105.0,85.0,NONE,0.0,FULL,0.0,2.199123441119751,2.7816423883741948,2.7816423883741948,0.0,97.2183576116258,,,,
2541,standard,2.666667,0.023333,0.15,0.283333,110.0,60.0,NONE,0.0,FULL,0.0,1.3031263592368891,3.574299647439261,3.574299647439261,0.0,96.42570035256074,,,,
2542,standard,2.666667,0.023333,0.15,0.283333,110.0,68.333333,NONE,0.0,FULL,0.0,1.9607694738658972,3.574299647439261,3.574299647439261,0.0,96.42570035256074,,,,
2543,standard,2.666667,0.023333,0.15,0.283333,110.0,76.666667,NONE,0.0,FULL,0.0,2.3327061299637126,3.574299647439261,3.574299647439261,0.0,96.42570035256074,,,,
2544,standard,2.666667,0.023333,0.15,0.283333,110.0,85.0,NONE,0.0,FULL,0.0,2.3796950814522173,3.574299647439261,3.574299647439261,0.0,96.42570035256074,,,,
2545,standard,2.666667,0.023333,0.15,0.35,95.0,60.0,NONE,0.0,FULL,0.0,1.417469530824209,1.1735616698585716,1.1735616698585716,0.0,98.82643833014143,,,,
2546,standard,2.666667,0.023333,0.15,0.35,95.0,68.333333,NONE,0.0,FULL,0.0,1.4483655872195027,1.1735616698585716,1.1735616698585716,0.0,98.82643833014143,,,,
2547,standard,2.666667,0.023333,0.15,0.35,95.0,76.666667,NONE,0.0,FULL,0.0,1.4488335537298127,1.1735616698585716,1.1735616698585716,0.0,98.82643833014143,,,,
2548,standard,2.666667,0.023333,0.15,0.35,95.0,85.0,NONE,0.0,FULL,0.0,1.4488335904102483,1.1735616698585716,1.1735616698585716,0.0,98.82643833014143,,,,
2549,standard,2.666667,0.023333,0.15,0.35,100.0,60.0,NONE,0.0,FULL,0.0,1.555801971569395,1.8394061134197983,1.8394061134197983,0.0,98.1605938865802,,,,
2550,standard,2.666667,0.023333,0.15,0.35,100.0,68.333333,NONE,0.0,FULL,0.0,1.6469064249754057,1.8394061134197983,1.8394061134197983,0.0,98.1605938865802,,,,
2551,standard,2.666667,0.023333,0.15,0.35,100.0,76.666667,NONE,0.0,FULL,0.0,1.6515796846174442,1.8394061134197983,1.8394061134197983,0.0,98.1605938865802,,,,
2552,standard,2.666667,0.023333,0.15,0.35,100.0,85.0,NONE,0.0,FULL,0.0,1.6515895621529382,1.8394061134197983,1.8394061134197983,0.0,98.1605938865802,,,,
2553,standard,2.666667,0.023333,0.15,0.35,105.0,60.0,NONE,0.0,FULL,0.0,1.5884113427289175,2.5334552424722716,2.5334552424722716,0.0,97.46654475752773,,,,
2554,standard,2.666667,0.023333,0.15,0.35,105.0,68.333333,NONE,0.0,FULL,0.0,1.764796800307448,2.5334552424722716,2.5334552424722716,0.0,97.46654475752773,,,,
2555,standard,2.666667,0.023333,0.15,0.35,105.0,76.666667,NONE,0.0,FULL,0.0,1.7856122956053364,2.5334552424722716,2.5334552424722716,0.0,97.46654475752773,,,,
2556,standard,2.666667,0.023333,0.15,0.35,105.0,85.0,NONE,0.0,FULL,0.0,1.7858611356516383,2.5334552424722716,2.5334552424722716,0.0,97.46654475752773,,,,
2557,standard,2.666667,0.023333,0.15,0.35,110.0,60.0,NONE,0.0,FULL,0.0,1.5789565314573302,3.1946967402717803,3.1946967402717803,0.0,96.80530325972822,,,,
2558,standard,2.666667,0.023333,0.15,0.35,110.0,68.333333,NONE,0.0,FULL,0.0,1.8522975669390525,3.1946967402717803,3.1946967402717803,0.0,96.80530325972822,,,,
2559,standard,2.666667,0.023333,0.15,0.35,110.0,76.666667,NONE,0.0,FULL,0.0,1.9143383493981796,3.1946967402717803,3.1946967402717803,0.0,96.80530325972822,,,,
2560,standard,2.666667,0.023333,0.15,0.35,110.0,85.0,NONE,0.0,FULL,0.0,1.9166528942180232,3.1946967402717803,3.1946967402717803,0.0,96.80530325972822,,,,
2561,standard,2.666667,0.036667,0.05,0.15,95.0,60.0,NONE,0.0,FULL,0.0,0.1400591924932567,0.687596276233279,0.687596276233279,0.0,99.31240372376672,,,,
2562,standard,2.666667,0.036667,0.05,0.15,95.0,68.333333,NONE,0.0,FULL,0.0,0.40836926249620115,0.687596276233279,0.687596276233279,0.0,99.31240372376672,,,,
2563,standard,2.666667,0.036667,0.05,0.15,95.0,76.666667,NONE,0.0,FULL,0.0,0.9132523655846063,0.687596276233279,0.687596276233279,0.0,99.31240372376672,,,,
2564,standard,2.666667,0.036667,0.05,0.15,95.0,85.0,NONE,0.0,FULL,0.0,1.0232686061796568,0.687596276233279,0.687596276233279,0.0,99.31240372376672,,,,
2565,standard,2.666667,0.036667,0.05,0.15,100.0,60.0,NONE,0.0,FULL,0.0,0.0916406162937361,2.1511343017982796,2.1511343017982796,0.0,97.84886569820172,,,,
2566,standard,2.666667,0.036667,0.05,0.15,100.0,68.333333,NONE,0.0,FULL,0.0,0.2617044630269292,2.1511343017982796,2.1511343017982796,0.0,97.84886569820172,,,,
2567,standard,2.666667,0.036667,0.05,0.15,100.0,76.666667,NONE,0.0,FULL,0.0,0.6695559087759573,2.1511343017982796,2.1511343017982796,0.0,97.84886569820172,,,,
2568,standard,2.666667,0.036667,0.05,0.15,100.0,85.0,NONE,0.0,FULL,0.0,1.0316177609364483,2.1511343017982796,2.1511343017982796,0.0,97.84886569820172,,,,
2569,standard,2.666667,0.036667,0.05,0.15,105.0,60.0,NONE,0.0,FULL,0.0,0.06457955867219818,4.23223140608404,4.23223140608404,0.0,95.76776859391596,,,,
2570,standard,2.666667,0.036667,0.05,0.15,105.0,68.333333,NONE,0.0,FULL,0.0,0.17755962366190559,4.23223140608404,4.23223140608404,0.0,95.76776859391596,,,,
2571,standard,2.666667,0.036667,0.05,0.15,105.0,76.666667,NONE,0.0,FULL,0.0,0.4474419294929986,4.23223140608404,4.23223140608404,0.0,95.76776859391596,,,,
2572,standard,2.666667,0.036667,0.05,0.15,105.0,85.0,NONE,0.0,FULL,0.0,0.90732973060987,4.23223140608404,4.23223140608404,0.0,95.76776859391596,,,,
2573,standard,2.666667,0.036667,0.05,0.15,110.0,60.0,NONE,0.0,FULL,0.0,0.047839862643473,5.918794178263738,5.918794178263738,0.0,94.08120582173626,,,,
2574,standard,2.666667,0.036667,0.05,0.15,110.0,68.333333,NONE,0.0,FULL,0.0,0.13305730323386272,5.918794178263738,5.918794178263738,0.0,94.08120582173626,,,,
2575,standard,2.666667,0.036667,0.05,0.15,110.0,76.666667,NONE,0.0,FULL,0.0,0.310390537370045,5.918794178263738,5.918794178263738,0.0,94.08120582173626,,,,
2576,standard,2.666667,0.036667,0.05,0.15,110.0,85.0,NONE,0.0,FULL,0.0,0.7051096936033127,5.918794178263738,5.918794178263738,0.0,94.08120582173626,,,,
2577,standard,2.666667,0.036667,0.05,0.216667,95.0,60.0,NONE,0.0,FULL,0.0,0.4184819399995688,1.0014878936872549,1.0014878936872549,0.0,98.99851210631275,,,,
2578,standard,2.666667,0.036667,0.05,0.216667,95.0,68.333333,NONE,0.0,FULL,0.0,0.6749151825338029,1.0014878936872549,1.0014878936872549,0.0,98.99851210631275,,,,
2579,standard,2.666667,0.036667,0.05,0.216667,95.0,76.666667,NONE,0.0,FULL,0.0,0.7516390584483701,1.0014878936872549,1.0014878936872549,0.0,98.99851210631275,,,,
2580,standard,2.666667,0.036667,0.05,0.216667,95.0,85.0,NONE,0.0,FULL,0.0,0.7524453782593608,1.0014878936872549,1.0014878936872549,0.0,98.99851210631275,,,,
2581,standard,2.666667,0.036667,0.05,0.216667,100.0,60.0,NONE,0.0,FULL,0.0,0.3445069601332525,2.161472397122097,2.161472397122097,0.0,97.8385276028779,,,,
2582,standard,2.666667,0.036667,0.05,0.216667,100.0,68.333333,NONE,0.0,FULL,0.0,0.6228857116291604,2.161472397122097,2.161472397122097,0.0,97.8385276028779,,,,
2583,standard,2.666667,0.036667,0.05,0.216667,100.0,76.666667,NONE,0.0,FULL,0.0,0.8085723641671996,2.161472397122097,2.161472397122097,0.0,97.8385276028779,,,,
2584,standard,2.666667,0.036667,0.05,0.216667,100.0,85.0,NONE,0.0,FULL,0.0,0.8222159290367206,2.161472397122097,2.161472397122097,0.0,97.8385276028779,,,,
2585,standard,2.666667,0.036667,0.05,0.216667,105.0,60.0,NONE,0.0,FULL,0.0,0.2757240164006499,3.6326304274240044,3.6326304274240044,0.0,96.367369572576,,,,
2586,standard,2.666667,0.036667,0.05,0.216667,105.0,68.333333,NONE,0.0,FULL,0.0,0.51611365336955,3.6326304274240044,3.6326304274240044,0.0,96.367369572576,,,,
2587,standard,2.666667,0.036667,0.05,0.216667,105.0,76.666667,NONE,0.0,FULL,0.0,0.7752642475417371,3.6326304274240044,3.6326304274240044,0.0,96.367369572576,,,,
2588,standard,2.666667,0.036667,0.05,0.216667,105.0,85.0,NONE,0.0,FULL,0.0,0.8364412446369701,3.6326304274240044,3.6326304274240044,0.0,96.367369572576,,,,
2589,standard,2.666667,0.036667,0.05,0.216667,110.0,60.0,NONE,0.0,FULL,0.0,0.22667338884990512,4.9645860118290415,4.9645860118290415,0.0,95.03541398817096,,,,
2590,standard,2.666667,0.036667,0.05,0.216667,110.0,68.333333,NONE,0.0,FULL,0.0,0.42379476118220644,4.9645860118290415,4.9645860118290415,0.0,95.03541398817096,,,,
2591,standard,2.666667,0.036667,0.05,0.216667,110.0,76.666667,NONE,0.0,FULL,0.0,0.7018389732397677,4.9645860118290415,4.9645860118290415,0.0,95.03541398817096,,,,
2592,standard,2.666667,0.036667,0.05,0.216667,110.0,85.0,NONE,0.0,FULL,0.0,0.8435123214353055,4.9645860118290415,4.9645860118290415,0.0,95.03541398817096,,,,
2593,standard,2.666667,0.036667,0.05,0.283333,95.0,60.0,NONE,0.0,FULL,0.0,0.6026726261152902,1.233695046306437,1.233695046306437,0.0,98.76630495369356,,,,
2594,standard,2.666667,0.036667,0.05,0.283333,95.0,68.333333,NONE,0.0,FULL,0.0,0.6827645348036309,1.233695046306437,1.233695046306437,0.0,98.76630495369356,,,,
2595,standard,2.666667,0.036667,0.05,0.283333,95.0,76.666667,NONE,0.0,FULL,0.0,0.687368974482868,1.233695046306437,1.233695046306437,0.0,98.76630495369356,,,,
2596,standard,2.666667,0.036667,0.05,0.283333,95.0,85.0,NONE,0.0,FULL,0.0,0.6873732845664426,1.233695046306437,1.233695046306437,0.0,98.76630495369356,,,,
2597,standard,2.666667,0.036667,0.05,0.283333,100.0,60.0,NONE,0.0,FULL,0.0,0.5926600172021963,2.194338880111701,2.194338880111701,0.0,97.8056611198883,,,,
2598,standard,2.666667,0.036667,0.05,0.283333,100.0,68.333333,NONE,0.0,FULL,0.0,0.7366672625090408,2.194338880111701,2.194338880111701,0.0,97.8056611198883,,,,
2599,standard,2.666667,0.036667,0.05,0.283333,100.0,76.666667,NONE,0.0,FULL,0.0,0.7619532013188948,2.194338880111701,2.194338880111701,0.0,97.8056611198883,,,,
2600,standard,2.666667,0.036667,0.05,0.283333,100.0,85.0,NONE,0.0,FULL,0.0,0.7622971853901055,2.194338880111701,2.194338880111701,0.0,97.8056611198883,,,,
2601,standard,2.666667,0.036667,0.05,0.283333,105.0,60.0,NONE,0.0,FULL,0.0,0.5403586967628351,3.3079914649381834,3.3079914649381834,0.0,96.69200853506182,,,,
2602,standard,2.666667,0.036667,0.05,0.283333,105.0,68.333333,NONE,0.0,FULL,0.0,0.7275964991698354,3.3079914649381834,3.3079914649381834,0.0,96.69200853506182,,,,
2603,standard,2.666667,0.036667,0.05,0.283333,105.0,76.666667,NONE,0.0,FULL,0.0,0.7918799413236604,3.3079914649381834,3.3079914649381834,0.0,96.69200853506182,,,,
2604,standard,2.666667,0.036667,0.05,0.283333,105.0,85.0,NONE,0.0,FULL,0.0,0.7951341605047094,3.3079914649381834,3.3079914649381834,0.0,96.69200853506182,,,,
2605,standard,2.666667,0.036667,0.05,0.283333,110.0,60.0,NONE,0.0,FULL,0.0,0.484048601749138,4.402428136755802,4.402428136755802,0.0,95.5975718632442,,,,
